"variable","dummyVariable","typeEnd","databaseStart","variableStart","ICES confirmation","typeStart","recEnd","numValidCat","catLabel","catLabelLong","units","recStart","catStartLabel","variableStartShortLabel","variableStartLabel","notes","...18","...19","uid","uid_detail","date_start","date_end"
"SLP_03_A","SLP_03_A_cat3_NA::b","cat","cchs2001_p, cchs2001_i","[GENA_05]","ICES altered","cat","NA::b",3,"missing","missing","","else","else","Sleep refreshing","Freq. - find sleep refreshing","",,"","v_056","d_00400","",""
"SLPG01_B","SLPG01_B_cat11_1","cat","cchs2011_2012_i, cchs2013_2014_i","[SLPG01]","ICES specific","cat","1",11,"<2 hours","<2 hours","Hours","1","<2 hours","Hours sleep","No./hours spent sleeping each night","",,"Possible mistake with <2 hours ","v_057","d_00401","",""
"SLPG01_B","SLPG01_B_cat11_2","cat","cchs2011_2012_i, cchs2013_2014_i","[SLPG01]","ICES specific","cat","2",11,"3-<4 hours","3-<4 hours","Hours","2","3-<4 hours","Hours sleep","No./hours spent sleeping each night","",,"","v_057","d_00402","",""
"SLPG01_B","SLPG01_B_cat11_3","cat","cchs2011_2012_i, cchs2013_2014_i","[SLPG01]","ICES specific","cat","3",11,"4-<5 hours","4-<5 hours","Hours","3","4-<5 hours","Hours sleep","No./hours spent sleeping each night","",,"","v_057","d_00403","",""
"SLPG01_B","SLPG01_B_cat11_4","cat","cchs2011_2012_i, cchs2013_2014_i","[SLPG01]","ICES specific","cat","4",11,"5-<6 hours","5-<6 hours","Hours","4","5-<6 hours","Hours sleep","No./hours spent sleeping each night","",,"","v_057","d_00404","",""
"SLPG01_B","SLPG01_B_cat11_5","cat","cchs2011_2012_i, cchs2013_2014_i","[SLPG01]","ICES specific","cat","5",11,"6-<7 hours","6-<7 hours","Hours","5","6-<7 hours","Hours sleep","No./hours spent sleeping each night","",,"","v_057","d_00405","",""
"SLPG01_B","SLPG01_B_cat11_6","cat","cchs2011_2012_i, cchs2013_2014_i","[SLPG01]","ICES specific","cat","6",11,"7-<8 hours","7-<8 hours","Hours","6","7-<8 hours","Hours sleep","No./hours spent sleeping each night","",,"","v_057","d_00406","",""
"SLPG01_B","SLPG01_B_cat11_7","cat","cchs2011_2012_i, cchs2013_2014_i","[SLPG01]","ICES specific","cat","7",11,"8-<9 hours","8-<9 hours","Hours","7","8-<9 hours","Hours sleep","No./hours spent sleeping each night","",,"","v_057","d_00407","",""
"SLPG01_B","SLPG01_B_cat11_8","cat","cchs2011_2012_i, cchs2013_2014_i","[SLPG01]","ICES specific","cat","8",11,"9-<10 hours","9-<10 hours","Hours","8","9-<10 hours","Hours sleep","No./hours spent sleeping each night","",,"","v_057","d_00408","",""
"SLPG01_B","SLPG01_B_cat11_9","cat","cchs2011_2012_i, cchs2013_2014_i","[SLPG01]","ICES specific","cat","9",11,"10-<11 hours","10-<11 hours","Hours","9","10-<11 hours","Hours sleep","No./hours spent sleeping each night","",,"","v_057","d_00409","",""
"SLPG01_B","SLPG01_B_cat11_10","cat","cchs2011_2012_i, cchs2013_2014_i","[SLPG01]","ICES specific","cat","10",11,"11-<12 hours","11-<12 hours","Hours","10","11-<12 hours","Hours sleep","No./hours spent sleeping each night","",,"","v_057","d_00410","",""
"SLPG01_B","SLPG01_B_cat11_11","cat","cchs2011_2012_i, cchs2013_2014_i","[SLPG01]","ICES specific","cat","11",11,">= 12 hours",">= 12 hours","Hours","11",">= 12 hours","Hours sleep","No./hours spent sleeping each night","",,"","v_057","d_00411","",""
"SLPG01_B","SLPG01_B_cat11_NA::a","cat","cchs2011_2012_i, cchs2013_2014_i","[SLPG01]","ICES specific","cat","NA::a",11,"not applicable","not applicable","Hours","96","not applicable","Hours sleep","No./hours spent sleeping each night","",,"","v_057","d_00412","",""
"SLPG01_B","SLPG01_B_cat11_NA::a","cat","cchs2011_2012_i, cchs2013_2014_i","[SLPG01]","ICES specific","cat","NA::b",11,"missing","missing","Hours","[97,99]","don't know (97); refusal (98); not stated (99)","Hours sleep","No./hours spent sleeping each night","",,"","v_057","d_00413","",""
"SLPG01_B","SLPG01_B_cat11_NA::b","cat","cchs2011_2012_i, cchs2013_2014_i","[SLPG01]","ICES specific","cat","NA::b",11,"missing","missing","Hours","else","else","Hours sleep","No./hours spent sleeping each night","",,"","v_057","d_00414","",""
"SPLG01_C","SPLG01_C_cat12_1","cat","cchs2001_i, cchs2015_2016_i","cchs2001_i::GENA_03, cchs2015_2016_i::SLP_005","ICES specific","cat","1",12,"<2 hours","<2 hours","Hours","1","<2 hours","Hours sleep","No./hours spent sleeping each night","",,"","v_058","d_00415","",""
"SPLG01_C","SPLG01_C_cat12_2","cat","cchs2001_i, cchs2015_2016_i","cchs2001_i::GENA_03, cchs2015_2016_i::SLP_006","ICES specific","cat","2",12,"2-<3 hours","2-<3 hours","Hours","2","2-<3 hours","Hours sleep","No./hours spent sleeping each night","",,"","v_058","d_00416","",""
"SPLG01_C","SPLG01_C_cat12_3","cat","cchs2001_i, cchs2015_2016_i","cchs2001_i::GENA_03, cchs2015_2016_i::SLP_007","ICES specific","cat","3",12,"3-<4 hours","3-<4 hours","Hours","3","3-<4 hours","Hours sleep","No./hours spent sleeping each night","",,"","v_058","d_00417","",""
"SPLG01_C","SPLG01_C_cat12_4","cat","cchs2001_i, cchs2015_2016_i","cchs2001_i::GENA_03, cchs2015_2016_i::SLP_008","ICES specific","cat","4",12,"4-<5 hours","4-<5 hours","Hours","4","4-<5 hours","Hours sleep","No./hours spent sleeping each night","",,"","v_058","d_00418","",""
"SPLG01_C","SPLG01_C_cat12_5","cat","cchs2001_i, cchs2015_2016_i","cchs2001_i::GENA_03, cchs2015_2016_i::SLP_009","ICES specific","cat","5",12,"5-<6 hours","5-<6 hours","Hours","5","5-<6 hours","Hours sleep","No./hours spent sleeping each night","",,"","v_058","d_00419","",""
"SPLG01_C","SPLG01_C_cat12_6","cat","cchs2001_i, cchs2015_2016_i","cchs2001_i::GENA_03, cchs2015_2016_i::SLP_010","ICES specific","cat","6",12,"6-<7 hours","6-<7 hours","Hours","6","6-<7 hours","Hours sleep","No./hours spent sleeping each night","",,"","v_058","d_00420","",""
"SPLG01_C","SPLG01_C_cat12_7","cat","cchs2001_i, cchs2015_2016_i","cchs2001_i::GENA_03, cchs2015_2016_i::SLP_011","ICES specific","cat","7",12,"7-<8 hours","7-<8 hours","Hours","7","7-<8 hours","Hours sleep","No./hours spent sleeping each night","",,"","v_058","d_00421","",""
"SPLG01_C","SPLG01_C_cat12_8","cat","cchs2001_i, cchs2015_2016_i","cchs2001_i::GENA_03, cchs2015_2016_i::SLP_012","ICES specific","cat","8",12,"8-<9 hours","8-<9 hours","Hours","8","8-<9 hours","Hours sleep","No./hours spent sleeping each night","",,"","v_058","d_00422","",""
"SPLG01_C","SPLG01_C_cat12_9","cat","cchs2001_i, cchs2015_2016_i","cchs2001_i::GENA_03, cchs2015_2016_i::SLP_013","ICES specific","cat","9",12,"9-<10 hours","9-<10 hours","Hours","9","9-<10 hours","Hours sleep","No./hours spent sleeping each night","",,"","v_058","d_00423","",""
"SPLG01_C","SPLG01_C_cat12_10","cat","cchs2001_i, cchs2015_2016_i","cchs2001_i::GENA_03, cchs2015_2016_i::SLP_014","ICES specific","cat","10",12,"10-<11 hours","10-<11 hours","Hours","10","10-<11 hours","Hours sleep","No./hours spent sleeping each night","",,"","v_058","d_00424","",""
"SPLG01_C","SPLG01_C_cat12_11","cat","cchs2001_i, cchs2015_2016_i","cchs2001_i::GENA_03, cchs2015_2016_i::SLP_015","ICES specific","cat","11",12,"11-<12 hours","11-<12 hours","Hours","11","11-<12 hours","Hours sleep","No./hours spent sleeping each night","",,"","v_058","d_00425","",""
"SPLG01_C","SPLG01_C_cat12_12","cat","cchs2001_i, cchs2015_2016_i","cchs2001_i::GENA_03, cchs2015_2016_i::SLP_016","ICES specific","cat","12",12,">= 12 hours",">= 12 hours","Hours","12",">= 12 hours","Hours sleep","No./hours spent sleeping each night","",,"","v_058","d_00426","",""
"SPLG01_C","SPLG01_C_cat12_NA::a","cat","cchs2001_i, cchs2015_2016_i","cchs2001_i::GENA_03, cchs2015_2016_i::SLP_017","ICES specific","cat","NA::a",12,"not applicable","not applicable","Hours","96","not applicable","Hours sleep","No./hours spent sleeping each night","",,"","v_058","d_00427","",""
"SPLG01_C","SPLG01_C_cat12_NA::a","cat","cchs2001_i, cchs2015_2016_i","cchs2001_i::GENA_03, cchs2015_2016_i::SLP_018","ICES specific","cat","NA::b",12,"missing","missing","Hours","[97,99]","don't know (97); refusal (98); not stated (99)","Hours sleep","No./hours spent sleeping each night","",,"","v_058","d_00428","",""
"SPLG01_C","SPLG01_C_cat12_NA::b","cat","cchs2001_i, cchs2015_2016_i","cchs2001_i::GENA_03, cchs2015_2016_i::SLP_019","ICES specific","cat","NA::b",12,"missing","missing","Hours","else","else","Hours sleep","No./hours spent sleeping each night","",,"","v_058","d_00429","",""
"SMK_01A","SMK_01A_cat2_1","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::SMKA_01A, cchs2003_p::SMKC_01A, cchs2005_p::SMKE_01A, cchs2015_2016_p::SMK_020, cchs2017_2018_p::SMK_020, cchs2001_i::SMKA_01A, cchs2003_i::SMKC_01A, cchs2005_i::SMKE_01A, cchs2015_2016_i::SMK_020, cchs2017_2018_i::SMK_020, [SMK_01A]","ICES confirmed","cat","1",2,"yes","yes","","1","Yes","s100","In lifetime, smoked 100 or more cigarettes","",,"","v_059","d_00430","",""
"SMK_01A","SMK_01A_cat2_2","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::SMKA_01A, cchs2003_p::SMKC_01A, cchs2005_p::SMKE_01A, cchs2015_2016_p::SMK_020, cchs2017_2018_p::SMK_020, cchs2001_i::SMKA_01A, cchs2003_i::SMKC_01A, cchs2005_i::SMKE_01A, cchs2015_2016_i::SMK_020, cchs2017_2018_i::SMK_020, [SMK_01A]","ICES confirmed","cat","2",2,"no","no","","2","No","s100","In lifetime, smoked 100 or more cigarettes","",,"","v_059","d_00431","",""
"SMK_01A","SMK_01A_cat2_NA::a","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::SMKA_01A, cchs2003_p::SMKC_01A, cchs2005_p::SMKE_01A, cchs2015_2016_p::SMK_020, cchs2017_2018_p::SMK_020, cchs2001_i::SMKA_01A, cchs2003_i::SMKC_01A, cchs2005_i::SMKE_01A, cchs2015_2016_i::SMK_020, cchs2017_2018_i::SMK_020, [SMK_01A]","ICES confirmed","cat","NA::a",2,"not applicable","not applicable","","6","not applicable","s100","In lifetime, smoked 100 or more cigarettes","",,"","v_059","d_00432","",""
"SMK_01A","SMK_01A_cat2_NA::b","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::SMKA_01A, cchs2003_p::SMKC_01A, cchs2005_p::SMKE_01A, cchs2015_2016_p::SMK_020, cchs2017_2018_p::SMK_020, cchs2001_i::SMKA_01A, cchs2003_i::SMKC_01A, cchs2005_i::SMKE_01A, cchs2015_2016_i::SMK_020, cchs2017_2018_i::SMK_020, [SMK_01A]","ICES confirmed","cat","NA::b",2,"missing","missing","","[7,9]","don't know (7); refusal (8); not stated (9)","s100","In lifetime, smoked 100 or more cigarettes","",,"","v_059","d_00433","",""
"SMK_01A","SMK_01A_cat2_NA::b","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::SMKA_01A, cchs2003_p::SMKC_01A, cchs2005_p::SMKE_01A, cchs2015_2016_p::SMK_020, cchs2017_2018_p::SMK_020, cchs2001_i::SMKA_01A, cchs2003_i::SMKC_01A, cchs2005_i::SMKE_01A, cchs2015_2016_i::SMK_020, cchs2017_2018_i::SMK_020, [SMK_01A]","ICES confirmed","cat","NA::b",2,"missing","missing","","else","else","s100","In lifetime, smoked 100 or more cigarettes","",,"","v_059","d_00434","",""
"SMK_05B","","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::SMKA_05B, cchs2003_p::SMKC_05B, cchs2005_p::SMKE_05B, cchs2015_2016_p::SMK_050, cchs2017_2018_p::SMK_050, [SMK_05B], cchs2001_1::SMKA_05B, cchs2003_i::SMKC_05B, cchs2005_i::SMKE_05B, cchs2015_2016_i::SMK_050, cchs2017_2018_i::SMK_050, [SMK_05B]","ICES confirmed","cont","copy",,"Cigarettes/day - occasional","# of cigarettes smoked daily - daily smoker","cigarettes","[1,99]","# of cigarettes smoked daily - occasional smoker","cigdayo","# of cigarettes smoked daily - occasional smoker","",,"","v_060","d_00435","",""
"SMK_05B","","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::SMKA_05B, cchs2003_p::SMKC_05B, cchs2005_p::SMKE_05B, cchs2015_2016_p::SMK_050, cchs2017_2018_p::SMK_050, [SMK_05B], cchs2001_1::SMKA_05B, cchs2003_i::SMKC_05B, cchs2005_i::SMKE_05B, cchs2015_2016_i::SMK_050, cchs2017_2018_i::SMK_050, [SMK_05B]","ICES confirmed","cont","NA::a",,"not applicable","not applicable","cigarettes","996","not applicable","cigdayo","# of cigarettes smoked daily - occasional smoker","",,"","v_060","d_00436","",""
"SMK_05B","","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::SMKA_05B, cchs2003_p::SMKC_05B, cchs2005_p::SMKE_05B, cchs2015_2016_p::SMK_050, cchs2017_2018_p::SMK_050, [SMK_05B], cchs2001_1::SMKA_05B, cchs2003_i::SMKC_05B, cchs2005_i::SMKE_05B, cchs2015_2016_i::SMK_050, cchs2017_2018_i::SMK_050, [SMK_05B]","ICES confirmed","cont","NA::b",,"missing","missing","cigarettes","[997,999]","don't know (997); refusal (998); not stated (999)","cigdayo","# of cigarettes smoked daily - occasional smoker","",,"","v_060","d_00437","",""
"SMK_05B","","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::SMKA_05B, cchs2003_p::SMKC_05B, cchs2005_p::SMKE_05B, cchs2015_2016_p::SMK_050, cchs2017_2018_p::SMK_050, [SMK_05B], cchs2001_1::SMKA_05B, cchs2003_i::SMKC_05B, cchs2005_i::SMKE_05B, cchs2015_2016_i::SMK_050, cchs2017_2018_i::SMK_050, [SMK_05B]","ICES confirmed","cont","NA::b",,"missing","missing","cigarettes","else","else","cigdayo","# of cigarettes smoked daily - occasional smoker","",,"","v_060","d_00438","",""
"SMK_05C","","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::SMKA_05C, cchs2003_p::SMKC_05C, cchs2005_p::SMKE_05C, cchs2015_2016_p::SMK_055, cchs2017_2018_p::SMK_055, [SMK_05C], cchs2001_i::SMKA_05C, cchs2003_i::SMKC_05C, cchs2005_i::SMKE_05C, cchs2015_2016_i::SMK_055, cchs2017_2018_i::SMK_055, [SMK_05C]","ICES confirmed","cont","copy",,"# days smoked at least 1 cigarette","# days smoked at least 1 cigarette","days","[0,31]","# days smoked at least 1 cigarette","Number of days - smoked 1 cigarette or more (occ. smoker)","In the past month, on how many days have you smoked 1 or more cigarettes?","",,"","v_061","d_00439","",""
"SMK_05C","","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::SMKA_05C, cchs2003_p::SMKC_05C, cchs2005_p::SMKE_05C, cchs2015_2016_p::SMK_055, cchs2017_2018_p::SMK_055, [SMK_05C], cchs2001_i::SMKA_05C, cchs2003_i::SMKC_05C, cchs2005_i::SMKE_05C, cchs2015_2016_i::SMK_055, cchs2017_2018_i::SMK_055, [SMK_05C]","ICES confirmed","cont","NA::a",,"not applicable","not applicable","days","96","not applicable","Number of days - smoked 1 cigarette or more (occ. smoker)","In the past month, on how many days have you smoked 1 or more cigarettes?","",,"","v_061","d_00440","",""
"SMK_05C","","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::SMKA_05C, cchs2003_p::SMKC_05C, cchs2005_p::SMKE_05C, cchs2015_2016_p::SMK_055, cchs2017_2018_p::SMK_055, [SMK_05C], cchs2001_i::SMKA_05C, cchs2003_i::SMKC_05C, cchs2005_i::SMKE_05C, cchs2015_2016_i::SMK_055, cchs2017_2018_i::SMK_055, [SMK_05C]","ICES confirmed","cont","NA::b",,"missing","missing","days","[97,99]","don't know (97); refusal (98); not stated (99)","Number of days - smoked 1 cigarette or more (occ. smoker)","In the past month, on how many days have you smoked 1 or more cigarettes?","",,"","v_061","d_00441","",""
"SMK_05C","","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::SMKA_05C, cchs2003_p::SMKC_05C, cchs2005_p::SMKE_05C, cchs2015_2016_p::SMK_055, cchs2017_2018_p::SMK_055, [SMK_05C], cchs2001_i::SMKA_05C, cchs2003_i::SMKC_05C, cchs2005_i::SMKE_05C, cchs2015_2016_i::SMK_055, cchs2017_2018_i::SMK_055, [SMK_05C]","ICES confirmed","cont","NA::b",,"missing","missing","days","else","else","Number of days - smoked 1 cigarette or more (occ. smoker)","In the past month, on how many days have you smoked 1 or more cigarettes?","",,"","v_061","d_00442","",""
"SMK_09A_A","SMK_09A_A_cat4_1","cat","cchs2001_p, cchs2001_i","cchs2001_p::SMKA_09A, cchs2001_i::SMKA_09A","ICES confirmed","cat","1",4,"<1 year","Less than one year ago","years","1","Less than one year ago","stpd","When did you stop smoking daily - former daily","",,"","v_062","d_00443","",""
"SMK_09A_A","SMK_09A_A_cat4_2","cat","cchs2001_p, cchs2001_i","cchs2001_p::SMKA_09A, cchs2001_i::SMKA_09A","ICES confirmed","cat","2",4,"1 to 2 years","1 year to 2 years ago","years","2","1 year to 2 years ago","stpd","When did you stop smoking daily - former daily","",,"","v_062","d_00444","",""
"SMK_09A_A","SMK_09A_A_cat4_3","cat","cchs2001_p, cchs2001_i","cchs2001_p::SMKA_09A, cchs2001_i::SMKA_09A","ICES confirmed","cat","3",4,"3 to 5 years","3 years to 5 years ago","years","3","3 years to 5 years ago","stpd","When did you stop smoking daily - former daily","",,"","v_062","d_00445","",""
"SMK_09A_A","SMK_09A_A_cat4_4","cat","cchs2001_p, cchs2001_i","cchs2001_p::SMKA_09A, cchs2001_i::SMKA_09A","ICES confirmed","cat","4",4,">5 years","More than 5 years ago","years","4","More than 5 years ago","stpd","When did you stop smoking daily - former daily","",,"","v_062","d_00446","",""
"SMK_09A_A","SMK_09A_A_cat4_NA::a","cat","cchs2001_p, cchs2001_i","cchs2001_p::SMKA_09A, cchs2001_i::SMKA_09A","ICES confirmed","cat","NA::a",4,"not applicable","not applicable","years","6","not applicable","stpd","When did you stop smoking daily - former daily","",,"","v_062","d_00447","",""
"SMK_09A_A","SMK_09A_A_cat4_NA::b","cat","cchs2001_p, cchs2001_i","cchs2001_p::SMKA_09A, cchs2001_i::SMKA_09A","ICES confirmed","cat","NA::b",4,"missing","missing","years","[7,9]","don't know (7); refusal (8); not stated (9)","stpd","When did you stop smoking daily - former daily","",,"","v_062","d_00448","",""
"SMK_09A_A","SMK_09A_A_cat4_NA::b","cat","cchs2001_p, cchs2001_i","cchs2001_p::SMKA_09A, cchs2001_i::SMKA_09A","ICES confirmed","cat","NA::b",4,"missing","missing","years","else","else","stpd","When did you stop smoking daily - former daily","",,"","v_062","d_00449","",""
